Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,2,19,2,1529,1530,1621,1630,WN,3241,N708SA,52,60,41,-9,-1,HOU,MSY,303,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1348,1350,1441,1450,WN,3583,N230WN,53,60,43,-9,-2,HOU,MSY,303,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1005,950,1225,1205,WN,272,N798SW,260,255,246,20,15,HOU,OAK,1642,3,11,0,,0,15,0,5,0,0
2008,2,19,2,1832,1820,2044,2035,WN,438,N466WN,252,255,226,9,12,HOU,OAK,1642,10,16,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1746,1730,1902,1850,WN,290,N386SW,76,80,64,12,16,HOU,OKC,419,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1147,1150,1256,1305,WN,1075,N245WN,69,75,60,-9,-3,HOU,OKC,419,2,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1407,1400,1520,1515,WN,1462,N723SW,73,75,62,5,7,HOU,OKC,419,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,844,830,958,945,WN,2735,N380SW,74,75,64,13,14,HOU,OKC,419,4,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1527,1525,1938,1935,WN,31,N510SW,191,190,178,3,2,HOU,PHL,1335,6,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,754,755,1141,1200,WN,201,N523SW,167,185,158,-19,-1,HOU,PHL,1335,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,621,625,810,820,WN,448,N280WN,169,175,151,-10,-4,HOU,PHX,1020,4,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,756,800,948,955,WN,1365,N603SW,172,175,159,-7,-4,HOU,PHX,1020,6,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1307,1305,1451,1500,WN,1946,N346SW,164,175,150,-9,2,HOU,PHX,1020,5,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1724,1725,1915,1920,WN,2096,N523SW,171,175,152,-5,-1,HOU,PHX,1020,5,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2008,2000,2159,2155,WN,2126,N652SW,171,175,150,4,8,HOU,PHX,1020,8,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1110,1110,1232,1240,WN,245,N228WN,202,210,185,-8,0,HOU,SAN,1312,5,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1455,1455,1547,1550,WN,522,N624SW,52,55,41,-3,0,HOU,SAT,192,2,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1044,1045,1131,1135,WN,793,N641SW,47,50,38,-4,-1,HOU,SAT,192,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1639,1625,1729,1720,WN,1159,N351SW,50,55,39,9,14,HOU,SAT,192,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,845,845,933,935,WN,1387,N291WN,48,50,37,-2,0,HOU,SAT,192,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2044,2045,2139,2135,WN,2386,N732SW,55,50,41,4,-1,HOU,SAT,192,7,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,641,640,728,730,WN,2447,N229WN,47,50,37,-2,1,HOU,SAT,192,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1328,1330,1415,1425,WN,3333,N450WN,47,55,37,-10,-2,HOU,SAT,192,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1831,1830,1925,1920,WN,3415,N708SA,54,50,36,5,1,HOU,SAT,192,3,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1004,1005,1156,1200,WN,1148,N624SW,112,115,96,-4,-1,HOU,STL,687,3,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,650,650,835,845,WN,1317,N502SW,105,115,95,-10,0,HOU,STL,687,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1840,1840,2034,2035,WN,2177,N312SW,114,115,98,-1,0,HOU,STL,687,3,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1219,1220,1410,1415,WN,3065,N348SW,111,115,97,-5,-1,HOU,STL,687,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1130,1125,1425,1425,WN,15,N300SW,115,120,100,0,5,HOU,TPA,781,5,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1452,1455,1735,1755,WN,29,N362SW,103,120,92,-20,-3,HOU,TPA,781,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1850,1855,2136,2155,WN,45,N474WN,106,120,91,-19,-5,HOU,TPA,781,5,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,851,845,1137,1145,WN,3497,N349SW,106,120,94,-8,6,HOU,TPA,781,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,655,655,810,815,WN,709,N793SA,75,80,66,-5,0,HOU,TUL,453,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1629,1630,1746,1755,WN,1304,N511SW,77,85,68,-9,-1,HOU,TUL,453,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1120,1120,1240,1240,WN,1465,N625SW,80,80,68,0,0,HOU,TUL,453,2,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2008,1950,2134,2110,WN,1931,N664WN,86,80,71,24,18,HOU,TUL,453,4,11,0,,0,18,0,6,0,0
2008,2,19,2,1437,1425,1531,1525,WN,2008,N679AA,54,60,46,6,12,HRL,AUS,273,3,5,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,638,630,737,730,WN,8,N672SW,59,60,45,7,8,HRL,HOU,276,7,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,859,900,952,1000,WN,18,N323SW,53,60,42,-8,-1,HRL,HOU,276,5,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1038,1040,1137,1140,WN,24,N511SW,59,60,45,-3,-2,HRL,HOU,276,6,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1208,1210,1259,1310,WN,30,N637SW,51,60,41,-11,-2,HRL,HOU,276,4,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1340,1340,1435,1440,WN,36,N675AA,55,60,43,-5,0,HRL,HOU,276,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1543,1540,1644,1640,WN,44,N392SW,61,60,43,4,3,HRL,HOU,276,5,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1711,1710,1805,1810,WN,50,N687SW,54,60,43,-5,1,HRL,HOU,276,5,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1833,1835,1933,1935,WN,56,N527SW,60,60,47,-2,-2,HRL,HOU,276,7,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2043,2045,2138,2140,WN,64,N502SW,55,55,43,-2,-2,HRL,HOU,276,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,934,935,1023,1030,WN,1487,N376SW,49,55,41,-7,-1,HRL,SAT,233,2,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2004,2005,2051,2055,WN,1585,N615SW,47,50,40,-4,-1,HRL,SAT,233,2,5,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1250,1250,1450,1515,WN,640,N222WN,300,325,287,-25,0,IAD,LAS,2066,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,701,700,928,920,WN,1318,N254WN,147,140,126,8,1,IAD,MCO,758,6,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1415,1345,1636,1605,WN,2439,N387SW,141,140,125,31,30,IAD,MCO,758,5,11,0,,0,0,0,1,0,30
2008,2,19,2,1731,1735,1826,1835,WN,626,N662SW,115,120,95,-9,-4,IAD,MDW,577,5,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1021,1020,1110,1120,WN,1114,N298WN,109,120,97,-10,1,IAD,MDW,577,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,704,655,757,750,WN,1182,N201LV,113,115,94,7,9,IAD,MDW,577,4,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1515,1520,1610,1620,WN,2007,N314SW,115,120,100,-10,-5,IAD,MDW,577,5,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1939,1945,2037,2045,WN,2181,N335SW,118,120,105,-8,-6,IAD,MDW,577,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1146,1150,1231,1250,WN,3511,N257WN,105,120,92,-19,-4,IAD,MDW,577,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,747,745,1026,1010,WN,26,N317WN,159,145,144,16,2,IAD,TPA,810,4,11,0,,0,0,0,16,0,0
2008,2,19,2,1915,1915,2134,2145,WN,1369,N903WN,139,150,123,-11,0,IAD,TPA,810,6,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1109,1110,1229,1240,WN,540,N638SW,80,90,70,-11,-1,IND,BWI,515,4,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1710,1710,1828,1840,WN,815,N449WN,78,90,70,-12,0,IND,BWI,515,3,5,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,713,715,837,845,WN,2275,N607SW,84,90,73,-8,-2,IND,BWI,515,2,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1909,1910,2047,2105,WN,2885,N437WN,98,115,86,-18,-1,IND,JAX,688,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1140,1130,1239,1240,WN,1544,N299WN,239,250,227,-1,10,IND,LAS,1591,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1830,1830,1929,1940,WN,1625,N285WN,239,250,223,-11,0,IND,LAS,1591,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,631,630,707,700,WN,11,N637SW,96,90,75,7,1,IND,MCI,451,6,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1814,1805,1847,1840,WN,619,N631SW,93,95,81,7,9,IND,MCI,451,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1558,1600,1758,1815,WN,1934,N355SW,120,135,111,-17,-2,IND,MCO,828,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,642,645,856,900,WN,3319,N472WN,134,135,112,-4,-3,IND,MCO,828,5,17,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1020,1020,1007,1010,WN,33,N687SW,47,50,35,-3,0,IND,MDW,162,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1356,1325,1349,1315,WN,1405,N653SW,53,50,40,34,31,IND,MDW,162,5,8,0,,0,5,0,3,0,26
2008,2,19,2,801,800,803,755,WN,1623,N357SW,62,55,40,8,1,IND,MDW,162,4,18,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1724,1725,1718,1720,WN,3930,N791SW,54,55,37,-2,-1,IND,MDW,162,8,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1452,1450,1645,1650,WN,2639,N714CB,233,240,216,-5,2,IND,PHX,1489,10,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,730,730,927,940,WN,3580,N452WN,237,250,215,-13,0,IND,PHX,1489,5,17,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1248,1250,1455,1505,WN,1354,N651SW,127,135,116,-10,-2,IND,TPA,838,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1320,1320,1434,1430,WN,196,N719SW,74,70,62,4,0,ISP,BWI,220,3,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1540,1525,1647,1635,WN,271,N382SW,67,70,58,12,15,ISP,BWI,220,2,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,849,845,1002,950,WN,1570,N644SW,73,65,62,12,4,ISP,BWI,220,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1039,1040,1150,1150,WN,2362,N607SW,71,70,60,0,-1,ISP,BWI,220,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1731,1735,1840,1845,WN,2890,N701GS,69,70,58,-5,-4,ISP,BWI,220,2,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2012,2010,2124,2120,WN,3686,N209WN,72,70,56,4,2,ISP,BWI,220,5,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,638,635,749,740,WN,3928,N331SW,71,65,58,9,3,ISP,BWI,220,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,633,635,945,945,WN,362,N462WN,192,190,176,0,-2,ISP,FLL,1093,5,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1712,1710,2017,2020,WN,1225,N766SW,185,190,173,-3,2,ISP,FLL,1093,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1242,1240,1548,1555,WN,2469,N770SA,186,195,175,-7,2,ISP,FLL,1093,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,837,805,1106,1055,WN,884,N416WN,329,350,319,11,32,ISP,LAS,2283,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1055,1055,1351,1345,WN,42,N294WN,176,170,161,6,0,ISP,MCO,972,7,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2101,2105,2345,2350,WN,719,N710SW,164,165,151,-5,-4,ISP,MCO,972,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,639,635,932,925,WN,1145,N738CB,173,170,164,7,4,ISP,MCO,972,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,911,915,1220,1205,WN,2455,N434WN,189,170,174,15,-4,ISP,MCO,972,5,10,0,,0,0,0,15,0,0
2008,2,19,2,1729,1705,2026,1955,WN,2816,N336SW,177,170,167,31,24,ISP,MCO,972,3,7,0,,0,0,0,7,0,24
2008,2,19,2,1428,1430,1714,1720,WN,2991,N448WN,166,170,156,-6,-2,ISP,MCO,972,4,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1200,1200,1313,1325,WN,1374,N760SW,133,145,119,-12,0,ISP,MDW,765,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,727,720,845,845,WN,1493,N200WN,138,145,121,0,7,ISP,MDW,765,8,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1822,1820,1948,1950,WN,1572,N600WN,146,150,134,-2,2,ISP,MDW,765,6,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1504,1505,1625,1630,WN,2276,N232WN,141,145,120,-5,-1,ISP,MDW,765,13,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1956,2000,2247,2305,WN,794,N444WN,171,185,159,-18,-4,ISP,PBI,1052,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,816,815,1120,1115,WN,1841,N404WN,184,180,172,5,1,ISP,PBI,1052,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1304,1255,1603,1555,WN,2101,N707SA,179,180,169,8,9,ISP,PBI,1052,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,710,710,1034,1025,WN,2102,N232WN,204,195,193,9,0,ISP,RSW,1101,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1638,1635,1937,1935,WN,277,N430WN,179,180,170,2,3,ISP,TPA,1034,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,851,725,1204,1025,WN,1282,N745SW,193,180,180,99,86,ISP,TPA,1034,4,9,0,,0,86,0,13,0,0
2008,2,19,2,1015,1020,1333,1320,WN,2375,N363SW,198,180,187,13,-5,ISP,TPA,1034,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,924,925,1218,1235,WN,2904,N448WN,114,130,102,-17,-1,JAN,BWI,888,4,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1424,1425,1720,1735,WN,3679,N629SW,116,130,108,-15,-1,JAN,BWI,888,3,5,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1655,1655,1810,1815,WN,2090,N312SW,75,80,64,-5,0,JAN,HOU,359,5,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1900,1905,2020,2025,WN,2386,N732SW,80,80,67,-5,-5,JAN,HOU,359,6,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,627,630,755,750,WN,2798,N437WN,88,80,67,5,-3,JAN,HOU,359,6,15,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1136,1130,1252,1250,WN,3407,N688SW,76,80,64,2,6,JAN,HOU,359,6,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1035,1035,1310,1315,WN,1623,N357SW,95,100,82,-5,0,JAN,MCO,587,6,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,710,715,903,915,WN,2972,N720WN,113,120,99,-12,-5,JAN,MDW,666,8,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1823,1820,2017,2015,WN,3757,N230WN,114,115,99,2,3,JAN,MDW,666,8,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,957,955,1010,1010,WN,1292,N406WN,73,75,62,0,2,JAX,BHM,365,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1039,1040,1110,1110,WN,108,N900WN,91,90,77,0,-1,JAX,BNA,484,5,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,632,630,706,705,WN,756,N395SW,94,95,80,1,2,JAX,BNA,484,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1944,1945,2028,2020,WN,1293,N658SW,104,95,78,8,-1,JAX,BNA,484,19,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1516,1510,1547,1545,WN,2092,N789SW,91,95,76,2,6,JAX,BNA,484,7,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1850,1850,2029,2035,WN,192,N253WN,99,105,84,-6,0,JAX,BWI,663,5,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1112,1050,1241,1235,WN,1858,N370SW,89,105,78,6,22,JAX,BWI,663,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,709,710,840,855,WN,3320,N312SW,91,105,79,-15,-1,JAX,BWI,663,2,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1754,1755,1901,1905,WN,306,N277WN,67,70,56,-4,-1,JAX,FLL,318,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,918,915,1023,1025,WN,2093,N256WN,65,70,52,-2,3,JAX,FLL,318,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1243,1245,1400,1355,WN,2267,N206WN,77,70,64,5,-2,JAX,FLL,318,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1528,1530,1636,1645,WN,2524,N369SW,68,75,58,-9,-2,JAX,FLL,318,2,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2125,2125,2228,2235,WN,2885,N437WN,63,70,52,-7,0,JAX,FLL,318,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,726,725,828,835,WN,3755,N484WN,62,70,51,-7,1,JAX,FLL,318,4,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1237,1230,1407,1400,WN,34,N396SW,150,150,135,7,7,JAX,HOU,816,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,752,755,953,1000,WN,33,N687SW,121,125,106,-7,-3,JAX,IND,688,7,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,920,915,1043,1040,WN,908,N777QC,83,85,68,3,5,JAX,ORF,543,3,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1802,1800,1926,1930,WN,1251,N353SW,84,90,74,-4,2,JAX,ORF,543,3,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1651,1650,1850,1905,WN,23,N330SW,119,135,100,-15,1,JAX,PHL,742,11,8,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,649,650,842,900,WN,102,N250WN,113,130,90,-18,-1,JAX,PHL,742,12,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,831,835,922,930,WN,167,N707SA,51,55,37,-8,-4,JAX,TPA,180,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1832,1835,1923,1930,WN,3490,N604SW,51,55,35,-7,-3,JAX,TPA,180,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1323,1325,1410,1420,WN,3584,N349SW,47,55,38,-10,-2,JAX,TPA,180,3,6,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1733,1735,1952,2000,WN,273,N384SW,79,85,63,-8,-2,LAS,ABQ,487,5,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1353,1355,1612,1620,WN,523,N210WN,79,85,61,-8,-2,LAS,ABQ,487,4,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1237,1235,1502,1505,WN,1153,N268WN,85,90,61,-3,2,LAS,ABQ,487,4,20,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,636,640,856,905,WN,2277,N273WN,80,85,65,-9,-4,LAS,ABQ,487,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1935,1935,2153,2200,WN,2381,N476WN,78,85,62,-7,0,LAS,ABQ,487,6,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2123,2110,2346,2330,WN,2530,N688SW,83,80,64,16,13,LAS,ABQ,487,4,15,0,,0,3,0,3,0,10
2008,2,19,2,924,925,1151,1150,WN,3483,N237WN,87,85,64,1,-1,LAS,ABQ,487,4,19,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1843,1630,206,5,WN,2175,N255WN,263,275,247,121,133,LAS,ALB,2237,5,11,0,,0,0,0,0,0,121
2008,2,19,2,1240,1235,1638,1635,WN,2627,N519SW,118,120,94,3,5,LAS,AMA,758,3,21,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,843,845,1307,1325,WN,1344,N433LV,144,160,130,-18,-2,LAS,AUS,1090,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1136,1135,1607,1615,WN,1404,N613SW,151,160,135,-8,1,LAS,AUS,1090,3,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2102,2005,121,40,WN,2283,N256WN,139,155,128,41,57,LAS,AUS,1090,3,8,0,,0,0,0,0,0,41
2008,2,19,2,1646,1640,25,25,WN,1058,N416WN,279,285,253,0,6,LAS,BDL,2298,4,22,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,926,925,1442,1450,WN,306,N277WN,196,205,180,-8,1,LAS,BHM,1618,4,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1439,1440,2000,2010,WN,120,N742SW,201,210,182,-10,-1,LAS,BNA,1588,5,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1858,1900,17,25,WN,2019,N264LV,199,205,181,-8,-2,LAS,BNA,1588,6,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1307,1310,1827,1840,WN,2193,N752SW,200,210,182,-13,-3,LAS,BNA,1588,4,14,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,629,630,1137,1155,WN,2625,N498WN,188,205,176,-18,-1,LAS,BNA,1588,5,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1458,1445,1738,1735,WN,802,N612SW,100,110,78,3,13,LAS,BOI,520,2,20,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,951,950,1228,1240,WN,3939,N706SW,97,110,81,-12,1,LAS,BOI,520,3,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1730,1710,29,20,WN,1523,N421LV,239,250,223,9,20,LAS,BUF,1987,3,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2120,2055,2220,2155,WN,114,N278WN,60,60,47,25,25,LAS,BUR,223,2,11,0,,0,0,0,14,0,11
2008,2,19,2,1459,1500,1610,1600,WN,281,N290WN,71,60,48,10,-1,LAS,BUR,223,1,22,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1721,1720,1821,1825,WN,503,N420WN,60,65,47,-4,1,LAS,BUR,223,2,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1149,1150,1302,1255,WN,1124,N678AA,73,65,49,7,-1,LAS,BUR,223,2,22,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2005,2010,2105,2110,WN,1625,N285WN,60,60,47,-5,-5,LAS,BUR,223,3,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1356,1400,1459,1505,WN,1667,N200WN,63,65,50,-6,-4,LAS,BUR,223,1,12,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1907,1905,2005,2005,WN,1677,N494WN,58,60,49,0,2,LAS,BUR,223,2,7,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1312,1310,1414,1415,WN,1758,N264LV,62,65,43,-1,2,LAS,BUR,223,3,16,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,805,745,904,845,WN,1923,N497WN,59,60,45,19,20,LAS,BUR,223,2,12,0,,0,0,0,0,0,19
2008,2,19,2,1603,1605,1708,1710,WN,2545,N276WN,65,65,46,-2,-2,LAS,BUR,223,2,17,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,636,635,737,735,WN,2886,N744SW,61,60,51,2,1,LAS,BUR,223,1,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1052,1040,1151,1140,WN,3580,N452WN,59,60,47,11,12,LAS,BUR,223,2,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,904,905,1006,1005,WN,3921,N768SW,62,60,47,1,-1,LAS,BUR,223,2,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,855,900,1603,1625,WN,193,N470WN,248,265,234,-22,-5,LAS,BWI,2106,5,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1726,1725,29,45,WN,1099,N266WN,243,260,230,-16,1,LAS,BWI,2106,2,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1341,1340,2047,2110,WN,3050,N463WN,246,270,233,-23,1,LAS,BWI,2106,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1258,1300,1956,2000,WN,2728,N231WN,238,240,213,-4,-2,LAS,CLE,1825,6,19,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1402,1400,2032,2050,WN,1463,N739GB,210,230,196,-18,2,LAS,CMH,1772,4,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1715,1655,2341,2345,WN,3768,N472WN,206,230,192,-4,20,LAS,CMH,1772,3,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1941,1945,2226,2235,WN,165,N461WN,105,110,85,-9,-4,LAS,DEN,629,7,13,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,2115,2120,2349,10,WN,611,N235WN,94,110,79,-21,-5,LAS,DEN,629,5,10,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1028,1030,1319,1320,WN,1611,N251WN,111,110,82,-1,-2,LAS,DEN,629,18,11,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1259,1300,1545,1550,WN,1836,N427WN,106,110,86,-5,-1,LAS,DEN,629,4,16,0,,0,NA,NA,NA,NA,NA
2008,2,19,2,1554,1505,1836,1805,WN,2705,N503SW,102,120,83,31,49,LAS,DEN,629,6,13,0,,0,28,0,0,0,3
2008,2,19,2,1429,1415,1721,1710,WN,2809,N767SW,112,115,88,11,14,LAS,DEN,629,7,17,0,,0,NA,NA,NA,NA,NA
